time,AirTemp,ShortWave,LongWave,RelHum,WindSpeed,Rain,Snow,AirPres
2017-02-12 23:00:00,3.4,0,318.57,81.46,2.49,0.00102,0,1013.9
2017-02-13 00:00:00,3.1,0,313.68,79.43,2.44,0.00102,0,1013.366667
2017-02-13 01:00:00,3.17,0,311.21,74.77,3.05,0.01524,0,1013.733333
2017-02-13 02:00:00,2.75,0,309.02,73.41,2.94,0.00102,0,1014.166667
2017-02-13 03:00:00,1.98,0,308.21,74.2,3.72,0,0,1015.583333
2017-02-13 04:00:00,1.47,0,300.58,72.96,3.53,0.00203,0,1016.5
2017-02-13 05:00:00,1.02,0,293.99,74.03,3.13,0.00406,0,1017.533333
2017-02-13 06:00:00,0.54,0,294.25,77.07,2.76,0.00406,0,1018.783333
2017-02-13 07:00:00,0.3,6.06,290.52,79.04,2.47,0.0061,0,1019.75
2017-02-13 08:00:00,0.34,33.49,289.69,76.69,2.33,0.00406,0,1020.8
2017-02-13 09:00:00,1.17,111.34,293.66,75.94,1.94,0.00102,0,1021.933333
2017-02-13 10:00:00,1.41,204.27,297.82,75.75,2.1,0.00203,0,1022.766667
2017-02-13 11:00:00,1.64,292.58,297.7,75.2,2.4,0.00203,0,1023
2017-02-13 12:00:00,2.21,328.76,299.06,72.36,2.16,0.00305,0,1022.966667
2017-02-13 13:00:00,2.83,310.13,301.44,68.79,2.07,0.00406,0,1022.633333
2017-02-13 14:00:00,3.08,353.82,296.27,62.59,2.2,0.00813,0,1022.95
2017-02-13 15:00:00,3.46,297.94,290.87,59.19,2.22,0.0061,0,1023
2017-02-13 16:00:00,3.36,137.55,286.9,58.49,2.19,0.0254,0,1023.55
2017-02-13 17:00:00,2.74,16.49,279.46,58.55,2.03,0,0,1024.25
2017-02-13 18:00:00,1.88,0,275.98,59.18,1.55,0.00203,0,1025
2017-02-13 19:00:00,1.13,0,272.07,59.39,2.16,0.00102,0,1025.766667
2017-02-13 20:00:00,0.68,0,266.39,61.26,2.22,0.00102,0,1026
2017-02-13 21:00:00,0.09,0,264.42,64.88,2.06,0,0,1026
2017-02-13 22:00:00,-0.28,0,262.28,63.49,1.52,0,0,1026.433333
2017-02-13 23:00:00,-0.51,0,258.75,63.92,2.06,0.00102,0,1026.583333
2017-02-14 00:00:00,-1.42,0,260.88,69.72,1.6,0.00102,0,1026
2017-02-14 01:00:00,-1.53,0,269.48,71.44,1.66,0,0,1026
2017-02-14 02:00:00,-1.7,0,272.66,72.28,1.34,0.00102,0,1026.283333
2017-02-14 03:00:00,-1.38,0,269.03,68.21,1.38,0.00102,0,1027.166667
2017-02-14 04:00:00,-1.52,0,266.33,66.97,2.07,0.00102,0,1027.55
2017-02-14 05:00:00,-1.4,0,266.69,65.03,2.37,0.00102,0,1027.616667
2017-02-14 06:00:00,-1.4,0,264.81,63.88,2.15,0,0,1028.133333
2017-02-14 07:00:00,-1.27,14.58,268.21,64.31,2.02,0.00102,0,1028.95
2017-02-14 08:00:00,-0.37,64.66,271.75,63.72,2.42,0.00305,0,1029.25
2017-02-14 09:00:00,0.53,189.26,277.77,62.16,2.61,0.0061,0,1029.95
2017-02-14 10:00:00,1.53,343.06,287.45,59.17,2.19,0.0061,0,1029.75
2017-02-14 11:00:00,2.26,407.94,286.06,57.69,2.06,0.01016,0,1029
2017-02-14 12:00:00,3.47,450.23,290.34,55.31,2.33,0.00711,0,1028.4
2017-02-14 13:00:00,4.15,380.68,296.79,53.37,2.4,0.00406,0,1027.016667
2017-02-14 14:00:00,4.45,270.2,303.78,51.84,2.54,0.00406,0,1026.866667
2017-02-14 15:00:00,4.01,217.67,300.01,51.26,2.82,0.00203,0,1026
2017-02-14 16:00:00,3.77,102.59,294.38,52,2.8,0.00102,0,1026
2017-02-14 17:00:00,3.31,16.03,286.92,55.38,2.5,0.00102,0,1026
2017-02-14 18:00:00,2.51,0,287.56,63.79,2.08,0.00406,0,1026.066667
2017-02-14 19:00:00,1.72,0,283.78,70.04,2.39,0.00508,0,1026
2017-02-14 20:00:00,1.35,0,280.99,72,2.48,0,0,1026
2017-02-14 21:00:00,1.2,0,283.84,72.37,2.43,0,0,1026.15
2017-02-14 22:00:00,0.8,0,288.08,75.96,2.49,0.00203,0,1026
2017-02-14 23:00:00,0.83,0,289.22,77.44,2.24,0.00102,0,1026
2017-02-15 00:00:00,0.69,0,289.06,77.33,2.1,0,0,1026
2017-02-15 01:00:00,0.45,0,289.08,79.38,1.97,0.00102,0,1026
2017-02-15 02:00:00,0.34,0,288.23,80.41,1.89,0,0,1025.583333
2017-02-15 03:00:00,0.72,0,285.38,78.11,1.99,0,0,1025
2017-02-15 04:00:00,0.74,0,278.48,77.8,1.9,0.00102,0,1024.45
2017-02-15 05:00:00,-0.06,0,283.77,82.66,1.6,0,0,1024
2017-02-15 06:00:00,-0.19,0,284.12,82.94,1.78,0,0,1024
2017-02-15 07:00:00,-0.43,8.23,286.86,82.24,1.34,0,0,1024
2017-02-15 08:00:00,0.24,35.69,292.57,78.3,1.4,0,0,1024
2017-02-15 09:00:00,1.76,128.44,292.64,70.91,1.84,0.00102,0,1024
2017-02-15 10:00:00,2.74,273.26,301.61,68.24,2.09,0,0,1024
2017-02-15 11:00:00,3.78,339.09,304.73,67.14,2.16,0.00102,0,1022.866667
2017-02-15 12:00:00,4.77,380.82,308.84,66.14,2,0,0,1021.766667
2017-02-15 13:00:00,5.75,375.66,310.43,64.58,2.1,0.00102,0,1020.5
2017-02-15 14:00:00,6.48,326.43,309.78,63.62,2.2,0,0,1019.566667
2017-02-15 15:00:00,6.69,248.57,309.06,63.92,2.26,0,0,1018.983333
2017-02-15 16:00:00,6.7,111.66,308.35,64.6,1.92,0.00102,0,1018.016667
2017-02-15 17:00:00,6.35,17.44,310.45,65.65,1.95,0,0,1018
2017-02-15 18:00:00,5.4,0,309.79,71.2,1.28,0.00102,0,1017.183333
2017-02-15 19:00:00,4.64,0,306.72,74.74,1.38,0.01321,0,1016.483333
2017-02-15 20:00:00,4.4,0,304.65,75.61,1.39,0.0193,0,1015.583333
2017-02-15 21:00:00,4.14,0,299.11,76.49,1.47,0.01016,0,1014.666667
2017-02-15 22:00:00,3.98,0,300.29,77.29,1.44,0.00406,0,1013.55
2017-02-15 23:00:00,3.61,0,303.75,77.74,1.38,0.00102,0,1012.05
2017-02-16 00:00:00,3.88,0,304.54,77,1.45,0.00102,0,1010.533333
2017-02-16 01:00:00,4.2,0,313.91,78.41,1.57,0,0,1009.15
2017-02-16 02:00:00,4.06,0,312.33,81.17,1.53,0.00102,0,1006.783333
2017-02-16 03:00:00,4.3,0,315.34,78.44,1.96,0,0,1004.583333
2017-02-16 04:00:00,4.19,0,318.48,78.32,1.84,0,0,1003.9
2017-02-16 05:00:00,4.41,0,319.07,77.43,1.7,0.00102,0,1003
2017-02-16 06:00:00,4.54,0,325.62,78.11,1.88,0.00711,0,1003.1
2017-02-16 07:00:00,4.68,10.27,332.91,79.26,2.04,0.00914,0,1002.65
2017-02-16 08:00:00,4.76,59.73,336.71,81.56,2.48,0.01016,0,1002.833333
2017-02-16 09:00:00,5.2,127.87,331.22,79.98,3.06,0.01422,0,1003
2017-02-16 10:00:00,5.98,239.87,327.18,76.41,2.77,0.03454,0,1003.15
2017-02-16 11:00:00,7.31,337.31,321.35,70.2,2.14,0.02946,0,1004.466667
2017-02-16 12:00:00,8.09,452.83,319.29,66.68,2.63,0.01016,0,1004.9
2017-02-16 13:00:00,8.16,423.21,322.57,62.85,3.17,0.00102,0,1005.166667
2017-02-16 14:00:00,8.52,371.77,322.47,60.67,2.87,0,0,1006
2017-02-16 15:00:00,8.78,259.47,317.09,57.51,2.75,0,0,1006.75
2017-02-16 16:00:00,8.56,137.62,323.61,58.07,2.19,0,0,1007
2017-02-16 17:00:00,7.47,27.95,302.68,62.12,1.86,0,0,1007.566667
2017-02-16 18:00:00,5.17,0,294.73,71.49,1.87,0,0,1008.666667
2017-02-16 19:00:00,3.82,0,290.55,76.63,2.05,0,0,1009.233333
2017-02-16 20:00:00,3.38,0,288.75,78.73,2.89,0,0,1009.816667
2017-02-16 21:00:00,3.64,0,283.88,76.66,2.96,0,0,1010.166667
2017-02-16 22:00:00,3.27,0,288.77,78.4,2.96,0,0,1010.733333
2017-02-16 23:00:00,3,0,296.05,80.99,3.2,0,0,1011
2017-02-17 00:00:00,2.82,0,292.79,82.28,2.64,0,0,1011
2017-02-17 01:00:00,2.87,0,288.69,80.42,2.54,0,0,1011
2017-02-17 02:00:00,2.5,0,284.16,82.77,2.8,0,0,1011.233333
2017-02-17 03:00:00,2.31,0,290.8,80.98,3.12,0,0,1012
2017-02-17 04:00:00,2.33,0,293.46,78.83,3.03,0,0,1012.5
2017-02-17 05:00:00,2,0,294.11,80.02,3.11,0,0,1013
2017-02-17 06:00:00,1.99,0,289.9,79.35,2.63,0,0,1013.85
2017-02-17 07:00:00,1.89,22.92,283.66,79.95,2.49,0,0,1014.85
2017-02-17 08:00:00,2.55,94.29,286.61,74.8,2.95,0,0,1016.3
2017-02-17 09:00:00,3.57,143.16,299.18,67.84,3.02,0,0,1017.15
2017-02-17 10:00:00,4.38,279.04,305.67,70.62,2.66,0.00305,0,1017.983333
2017-02-17 11:00:00,4.82,280.09,309.95,70.39,2.66,0.00203,0,1018
2017-02-17 12:00:00,5.27,341.61,308.65,70.95,2.55,0.00203,0,1018
2017-02-17 13:00:00,5.97,373.65,309.56,72.41,2.83,0.00305,0,1018
2017-02-17 14:00:00,6.43,318.81,307.99,72.37,2.82,0.00508,0,1018
2017-02-17 15:00:00,6.74,237.74,307.78,71.31,2.6,0,0,1018.933333
2017-02-17 16:00:00,6.82,92.79,313.4,70.54,2.67,0.00203,0,1019.7
2017-02-17 17:00:00,6,15.26,319.86,71.59,2.42,0.00102,0,1020.716667
2017-02-17 18:00:00,5.58,NA,317.85,74.47,2.07,0,0,1021.766667
2017-02-17 19:00:00,5.25,0,314.7,75.88,1.88,0,0,1022.716667
2017-02-17 20:00:00,4.69,0,311.25,77.24,2.44,0,0,1022.716667
2017-02-17 21:00:00,4.31,0,304.84,79.35,2.6,0,0,1022.85
2017-02-17 22:00:00,4.18,0,305.62,80.18,2.41,0.00102,0,1023.4
2017-02-17 23:00:00,4.27,0,311.78,80.29,2.83,0.00813,0,1023.916667
2017-02-18 00:00:00,4.83,0,312.79,79.09,2.81,0.03251,0,1024
2017-02-18 01:00:00,5.32,0,322.95,78.82,2.21,0.0447,0,1024.6
2017-02-18 02:00:00,5.05,0,325.11,81.68,2.42,0.00203,0,1024.883333
2017-02-18 03:00:00,5.5,0,318.15,77.44,2.71,0.00203,0,1025
2017-02-18 04:00:00,5.6,0,315.59,78.12,2.89,0,0,1025.016667
2017-02-18 05:00:00,5.03,0,311.15,78.41,2.6,0,0,1026
2017-02-18 06:00:00,4.35,0,306.05,78.04,2.61,0.00102,0,1026.8
2017-02-18 07:00:00,4.07,11.93,308.13,75.46,2.71,0,0,1027.75
2017-02-18 08:00:00,3.99,65.83,299.31,72.54,3,0,0,1028.516667
2017-02-18 09:00:00,4.14,139.56,304.24,68.73,2.87,0,0,1029.466667
2017-02-18 10:00:00,4.24,281.26,299.66,67.08,2.49,0,0,1030
2017-02-18 11:00:00,4.66,444.52,294.48,65.15,2.94,0,0,1030
2017-02-18 12:00:00,5.74,422.19,292.18,63.13,2.38,0,0,1030
2017-02-18 13:00:00,5.99,425.01,289.45,61.52,2.42,0,0,1029.033333
2017-02-18 14:00:00,6.08,390.57,285.14,61.92,2.48,0.00203,0,1029
2017-02-18 15:00:00,6.17,359.32,284.13,61.21,2.57,0,0,1029
2017-02-18 16:00:00,6.28,155.63,289.6,62.2,2.16,0.00305,0,1029
2017-02-18 17:00:00,5.19,21.28,291.62,65.77,1.61,0.00102,0,1029
2017-02-18 18:00:00,3.76,0,290.31,75.9,1.66,0,0,1029.9
2017-02-18 19:00:00,2.82,0,289.07,79.19,1.92,0,0,1030
2017-02-18 20:00:00,2.6,0,283.02,78.05,1.54,0,0,1030
2017-02-18 21:00:00,2.8,0,283.78,79,2.19,0,0,1030.483333
2017-02-18 22:00:00,2.63,0,285.65,78.85,2.56,0.00102,0,1030.05
2017-02-18 23:00:00,2.69,0,286.65,76.54,2.37,0.00102,0,1030.316667
2017-02-19 00:00:00,2.77,0,289.26,75.33,2.32,0,0,1031
2017-02-19 01:00:00,2.76,0,294.89,71.82,3.02,0,0,1030.6
2017-02-19 02:00:00,2.27,0,293.87,72.23,3.03,0,0,1030.5
2017-02-19 03:00:00,2.09,0,292.16,73.7,2.46,0.00305,0,1030
2017-02-19 04:00:00,1.78,0,285.99,71.55,2.95,0.00305,0,1030.766667
2017-02-19 05:00:00,1.73,0,286.54,72.34,2.66,0.00813,0,1031
2017-02-19 06:00:00,1.55,0,287.29,74.01,2.2,0,0,1031
2017-02-19 07:00:00,1.18,16.48,281.37,74.5,1.91,0,0,1031.65
2017-02-19 08:00:00,1.65,74.55,283.04,70.14,1.88,0.00102,0,1031.783333
2017-02-19 09:00:00,2.5,163.67,285.9,65,3.25,0.0061,0,1031.466667
2017-02-19 10:00:00,3.27,395.07,287.67,61.94,3.14,0.01016,0,1031
2017-02-19 11:00:00,4.36,515,286.88,59.77,3.22,0.02235,0,1030.116667
2017-02-19 12:00:00,5.29,532.5,296.68,55.91,3.43,0.02134,0,1028.833333
2017-02-19 13:00:00,5.74,489.31,298.48,52.02,3.72,0.01219,0,1027.066667
2017-02-19 14:00:00,6.21,399.73,296.46,50.71,3.29,0.00813,0,1025.516667
2017-02-19 15:00:00,6.85,330.09,289.83,49.86,2.89,0.00203,0,1023.716667
2017-02-19 16:00:00,6.88,142.78,289.46,49.99,2.82,0,0,1022.35
2017-02-19 17:00:00,6.33,20.67,283.84,51.13,2.53,0,0,1021.933333
2017-02-19 18:00:00,5.09,0,282.48,56.06,2.26,0,0,1021.566667
2017-02-19 19:00:00,4.59,0,280.21,60.87,2.79,0,0,1021.283333
2017-02-19 20:00:00,4.02,0,280.76,62.65,2.75,0,0,1021
2017-02-19 21:00:00,3.66,0,287.88,63.21,2.61,0,0,1021
2017-02-19 22:00:00,3.62,0,287.66,64.27,3.17,0,0,1020.516667
2017-02-19 23:00:00,2.72,0,279.25,70.87,2.34,0,0,1020
2017-02-20 00:00:00,2.11,0,279.85,73.72,1.97,0,0,1019.95
2017-02-20 01:00:00,1.49,0,280.53,75.91,1.92,0,0,1019
2017-02-20 02:00:00,0.94,0,279.42,79.66,2.23,0,0,1019
2017-02-20 03:00:00,0.5,0,289.54,80.55,2.15,0,0,1018.583333
2017-02-20 04:00:00,0.56,0,288.39,80.04,2.4,0,0,1018.033333
2017-02-20 05:00:00,0.77,0,294.88,79.52,2.32,0,0,1019
2017-02-20 06:00:00,1.12,0,292.18,77.08,1.82,0,0,1019
2017-02-20 07:00:00,0.87,10.58,292.2,77.3,1.8,0,0,1019.416667
2017-02-20 08:00:00,1.68,53.15,293.15,73.36,1.71,0,0,1020
2017-02-20 09:00:00,3.83,107.29,299.65,64.44,2.33,0,0,1020.783333
2017-02-20 10:00:00,4.74,368.63,308.76,63.59,2.39,0,0,1020.633333
2017-02-20 11:00:00,5.66,443.55,308.76,59.32,2.64,0,0,1020
2017-02-20 12:00:00,6.49,470.8,309.4,57.55,2.69,0,0,1019.433333
2017-02-20 13:00:00,7.21,460.53,300.53,55.86,2.58,0,0,1018.283333
2017-02-20 14:00:00,7.73,437.62,298.17,55.23,2.55,0,0,1017.266667
2017-02-20 15:00:00,8.14,337.09,295.73,55.48,2.65,0,0,1016.583333
2017-02-20 16:00:00,7.93,138.72,297.6,58.98,2.59,0,0,1016
2017-02-20 17:00:00,6.74,20.05,296.24,65.05,1.92,0,0,1016
2017-02-20 18:00:00,5.53,NA,291.88,72.29,1.41,0.01016,0,1016
2017-02-20 19:00:00,4.6,0,286.63,79.38,1.46,0.00305,0,1016.45
2017-02-20 20:00:00,4.28,0,282.82,81,2.07,0,0,1017
2017-02-20 21:00:00,4.05,0,282.08,80.98,2.17,0,0,1017
2017-02-20 22:00:00,3.74,0,275.86,78.46,2.01,0,0,1017
2017-02-20 23:00:00,3.44,0,271.67,78.83,2.19,0,0,1017
2017-02-21 00:00:00,2.85,0,273.87,79.46,1.86,0,0,1017
2017-02-21 01:00:00,2.05,0,279.85,82.31,1.81,0,0,1017
2017-02-21 02:00:00,1.81,0,276.96,83.15,1.87,0,0,1016.583333
2017-02-21 03:00:00,1.67,0,272.05,84.08,2.17,0.01016,0,1016
2017-02-21 04:00:00,2.14,0,270.51,85.3,2.85,0.02642,0,1016
2017-02-21 05:00:00,2.64,0,273.36,83.28,2.73,0.0315,0,1016
2017-02-21 06:00:00,3.06,0,271.79,82.64,3.02,0.02438,0,1016
2017-02-21 07:00:00,2.76,18.56,281.91,84.18,3.29,0,0,1015.783333
2017-02-21 08:00:00,3.7,74.45,290.36,81.32,2.8,0,0,1015.433333
2017-02-21 09:00:00,6.24,156.43,296.88,70.65,2.6,0,0,1015
2017-02-21 10:00:00,7.92,429.7,307.05,61.77,2.51,0,0,1014.566667
2017-02-21 11:00:00,9.53,545.05,304.87,56.97,2.92,0,0,1014
2017-02-21 12:00:00,10.69,550.07,312.97,55.87,3.23,0.00406,0,1013.216667
2017-02-21 13:00:00,11.62,479.93,317.76,55.34,3.21,0.00203,0,1012
2017-02-21 14:00:00,12.29,420.95,319.29,53.92,3.11,0.00305,0,1011.916667
2017-02-21 15:00:00,12.14,285.88,324.56,52.83,3.59,0.01016,0,1011.05
2017-02-21 16:00:00,12.19,146.06,322.35,54.35,3.28,0.00508,0,1011.016667
2017-02-21 17:00:00,11.56,31.05,316.35,58.05,2.34,0,0,1011.883333
2017-02-21 18:00:00,10.01,NA,315.39,67.45,1.57,0.00102,0,1012.2
2017-02-21 19:00:00,9.07,0,317.34,72.49,1.86,0,0,1013
2017-02-21 20:00:00,8.46,0,313.09,74.77,1.76,0,0,1013
2017-02-21 21:00:00,8.17,0,312.19,74.33,1.78,0,0,1013
2017-02-21 22:00:00,8.08,0,314.51,74.42,1.79,0,0,1013.05
2017-02-21 23:00:00,7.75,0,319.37,73.24,2.04,0,0,1013.033333
2017-02-22 00:00:00,7.49,0,323.27,71.9,2.14,0,0,1013.4
2017-02-22 01:00:00,7.3,0,322.19,72.9,2.26,0,0,1013.933333
2017-02-22 02:00:00,7.05,0,324.77,76.89,2.4,0.00203,0,1014
2017-02-22 03:00:00,6.61,0,325.78,81.05,2.17,0.00203,0,1014
2017-02-22 04:00:00,6.41,0,325.42,82.09,2.2,0.00305,0,1014.083333
2017-02-22 05:00:00,6.79,0,332.72,82.71,2.48,0.00711,0,1015
2017-02-22 06:00:00,7.38,0,337.63,82.96,2.67,0.01016,0,1015.85
2017-02-22 07:00:00,7.28,10.69,337.41,84.24,2.72,0.0061,0,1016.383333
2017-02-22 08:00:00,7.46,39.48,338.13,85.36,2.66,0.01219,0,1017.433333
2017-02-22 09:00:00,8.13,98.6,331.93,83.17,2.75,0.01016,0,1018
2017-02-22 10:00:00,9.04,234.51,336.59,80.25,2.48,0.01727,0,1018
2017-02-22 11:00:00,9.86,298.15,338.51,77.12,2.89,0.00914,0,1018
2017-02-22 12:00:00,11.19,329.74,341.14,74.61,2.72,0.00813,0,1018
2017-02-22 13:00:00,12,319.76,342.83,71.84,2.73,0.00102,0,1017.066667
2017-02-22 14:00:00,12.38,289.84,336.97,71.24,2.63,0.00305,0,1017
2017-02-22 15:00:00,13.01,259.7,332.07,69.5,2.79,0.00102,0,1017.133333
2017-02-22 16:00:00,13.11,118.59,334.72,67.5,2.63,0.00508,0,1017.3
2017-02-22 17:00:00,12.37,16.13,338.9,70.7,1.81,0.00813,0,1018
2017-02-22 18:00:00,10.52,NA,336.32,75.71,1.69,0.00406,0,1018
2017-02-22 19:00:00,9.74,0,331.67,79,2.11,0.00102,0,1018
2017-02-22 20:00:00,8.75,0,330.01,80.18,2.21,0.01016,0,1018.65
2017-02-22 21:00:00,8,0,325.53,81.74,2.17,0.01321,0,1018.816667
2017-02-22 22:00:00,7.28,0,323.35,83.11,1.88,0.01118,0,1018.533333
2017-02-22 23:00:00,6.92,0,322.39,83.7,1.8,0.00711,0,1018
2017-02-23 00:00:00,6.75,0,320.24,85.58,2.2,0.0061,0,1018
2017-02-23 01:00:00,6.46,0,317.59,84.01,1.69,0.00711,0,1017.883333
2017-02-23 02:00:00,6.3,0,317.21,82.12,1.8,0.00914,0,1017.716667
2017-02-23 03:00:00,5.96,0,317.48,84.57,1.58,0.00711,0,1017
2017-02-23 04:00:00,5.51,0,316.31,85.08,1.86,0.00914,0,1017
2017-02-23 05:00:00,5.24,0,315.17,85.52,1.8,0.01524,0,1017.333333
2017-02-23 06:00:00,5.49,0,314.54,83.54,1.89,0.02032,0,1017.466667
2017-02-23 07:00:00,4.74,10.04,315.3,88.35,1.73,0.01219,0,1018
2017-02-23 08:00:00,5.96,49.09,313.36,79.46,2.08,0.0061,0,1018
2017-02-23 09:00:00,7.17,128.56,318.27,75.38,2.2,0.00711,0,1017.766667
2017-02-23 10:00:00,8.27,306.31,324.39,73.58,2.15,0.00508,0,1017
2017-02-23 11:00:00,9.43,370.43,325.57,70.51,2.06,0.00508,0,1017
2017-02-23 12:00:00,10.58,428.55,326.42,68.28,1.87,0.00508,0,1016.683333
2017-02-23 13:00:00,11.05,417.82,330.92,65.04,2.15,0.00711,0,1016
2017-02-23 14:00:00,11.79,391.92,330.07,64.41,2.02,0.00305,0,1016
2017-02-23 15:00:00,12.52,287.71,329.15,62.27,1.9,0.00102,0,1015.7
2017-02-23 16:00:00,12.1,129.67,327.22,62.93,1.76,0,0,1015.9
2017-02-23 17:00:00,11.01,25.17,330.91,67.23,1.44,0,0,1015.816667
2017-02-23 18:00:00,9.96,NA,327.83,73.1,1.68,0,0,1015.8
2017-02-23 19:00:00,9.47,0,324.93,74.97,1.91,0,0,1015.15
2017-02-23 20:00:00,8.88,0,322.64,77.02,1.93,0.00102,0,1015.2
2017-02-23 21:00:00,7.06,0,317.36,83.83,2.34,0.00102,0,1015.066667
2017-02-23 22:00:00,6.35,0,317.31,83.65,2.87,0.00102,0,1014.433333
2017-02-23 23:00:00,5.7,0,317.43,86.08,2.56,0.00203,0,1013.7
2017-02-24 00:00:00,6.08,0,315.3,83.96,2.27,0.00203,0,1013.283333
2017-02-24 01:00:00,6.16,0,316.89,84.22,2.32,0.00508,0,1012.383333
2017-02-24 02:00:00,6.1,0,318.5,85.33,1.95,0.0061,0,1011.35
2017-02-24 03:00:00,6.23,0,325.4,87.08,2.07,0.0061,0,1010.15
2017-02-24 04:00:00,6.46,0,326.01,86.65,2.18,0.00914,0,1008.683333
2017-02-24 05:00:00,6.29,0,325.7,86.62,2.27,0.01727,0,1008.016667
2017-02-24 06:00:00,5.67,0,329.86,88.24,2.28,0.00711,0,1006.883333
2017-02-24 07:00:00,5.72,12.61,329.95,88.05,2.33,0.00813,0,1005.3
2017-02-24 08:00:00,6.01,52.2,330.85,87.26,2.2,0.0193,0,1005
2017-02-24 09:00:00,7.42,110.42,335.14,79.6,1.96,0.01118,0,1003.766667
2017-02-24 10:00:00,8.3,224.18,341.65,79.96,1.93,0.01321,0,1002.166667
2017-02-24 11:00:00,9,312.25,337.42,80.78,2.22,0.02032,0,1000.966667
2017-02-24 12:00:00,10.28,327.72,340.62,77.52,2.18,0.0061,0,998.85
2017-02-24 13:00:00,12.28,376.48,345.5,68.05,2.61,0.01524,0,997.05
2017-02-24 14:00:00,12.93,342.26,345.31,64.44,3.18,0.00711,0,995.85
2017-02-24 15:00:00,14.01,343.39,337.22,60.72,3.38,0.00203,0,993.3666667
2017-02-24 16:00:00,13.75,140.15,338,61.07,2.84,0,0,993
2017-02-24 17:00:00,12.84,17.34,338.72,61.59,2.69,0.00406,0,992.9166667
2017-02-24 18:00:00,11.67,NA,332.68,61.97,2.47,0,0,993
2017-02-24 19:00:00,9.98,0,331.41,68.38,2.39,0,0,993.4333333
2017-02-24 20:00:00,9.17,0,320.56,69.06,2.61,0.00102,0,994.1333333
2017-02-24 21:00:00,8.78,0,319.67,70.38,3,0.00102,0,995.05
2017-02-24 22:00:00,8.13,0,319.47,73.6,2.76,0.00102,0,996.1
2017-02-24 23:00:00,8.2,0,318.39,68.45,2.74,0,0,996.95
2017-02-25 00:00:00,8.22,0,318.1,67.19,3.14,0,0,997.8166667
2017-02-25 01:00:00,7.64,0,317.39,71.35,3.13,0.00406,0,998.0666667
2017-02-25 02:00:00,7.34,0,317.2,72.61,3.07,0.00203,0,998
2017-02-25 03:00:00,7.1,0,316.01,72.07,3.7,0.00813,0,998.15
2017-02-25 04:00:00,6.68,0,314.61,71.4,3.23,0.00102,0,998.8
2017-02-25 05:00:00,6.5,0,307.22,70.47,3.12,0.00102,0,999
2017-02-25 06:00:00,6.02,0,313.02,71.01,2.82,0.00102,0,999.5666667
2017-02-25 07:00:00,5.93,11.9,309.08,71.93,2.25,0.00508,0,1000
2017-02-25 08:00:00,6.16,54.18,310.55,71.09,2.58,0.00813,0,1000.916667
2017-02-25 09:00:00,7.28,150.03,316.74,67.51,3.19,0,0,1001.6
2017-02-25 10:00:00,8.73,390.75,320.3,64.93,3.15,0,0,1002.4
2017-02-25 11:00:00,9.91,505.4,319.19,57.39,2.98,0,0,1003.1
2017-02-25 12:00:00,11.23,602.56,320.56,51.55,3.55,0,0,1003.816667
2017-02-25 13:00:00,12.03,569.14,320.95,47.74,3.17,0,0,1004.033333
2017-02-25 14:00:00,12.28,466.24,311.26,44.92,2.84,0,0,1004.833333
2017-02-25 15:00:00,12.81,356.3,307.23,45.35,2.84,0,0,1005.75
2017-02-25 16:00:00,12.52,176.82,306.14,46.13,2.74,0,0,1006.816667
2017-02-25 17:00:00,11.62,24.85,306.69,49.61,2.65,0,0,1007.2
2017-02-25 18:00:00,9.95,NA,303.01,53.21,3.35,0,0,1008.05
2017-02-25 19:00:00,8.77,0,300.02,58.73,2.9,0,0,1008.883333
2017-02-25 20:00:00,8.07,0,302.6,59.49,3.14,0,0,1009
2017-02-25 21:00:00,7.99,0,302.08,58.01,3.08,0,0,1009.766667
2017-02-25 22:00:00,7.59,0,297.42,58.77,3.91,0,0,1010
2017-02-25 23:00:00,7.09,0,298.7,60.09,3.65,0,0,1010.566667
2017-02-26 00:00:00,6.72,0,298.68,60.35,3.06,0,0,1010.7
2017-02-26 01:00:00,6.65,0,294.89,61.23,2.82,0,0,1011
2017-02-26 02:00:00,6.37,0,301.16,62.49,2.86,0,0,1011
2017-02-26 03:00:00,5.34,0,302.68,67.45,3.38,0,0,1011.066667
2017-02-26 04:00:00,5.25,0,302.62,66.2,2.91,0,0,1012
2017-02-26 05:00:00,5.18,0,301.34,62.47,3.52,0,0,1012.85
2017-02-26 06:00:00,4.85,0,302.32,61.94,3.26,0,0,1013.716667
2017-02-26 07:00:00,4.72,17.12,301.71,62.69,2.49,0,0,1014.6
2017-02-26 08:00:00,4.96,48.85,304.46,61.25,2.43,0,0,1015.666667
2017-02-26 09:00:00,5.96,153.11,308.32,56.45,3.01,0,0,1016.766667
2017-02-26 10:00:00,6.96,333.07,309.54,53.56,2.61,0,0,1017.416667
2017-02-26 11:00:00,7.66,528.14,302.46,51.86,2.56,0,0,1018
2017-02-26 12:00:00,8.1,518.77,308.41,51.14,2.9,0,0,1018.033333
2017-02-26 13:00:00,8.5,433.09,311.03,50.91,3.07,0,0,1018.083333
2017-02-26 14:00:00,8.49,340.88,311.99,53.5,3,0,0,1018.016667
2017-02-26 15:00:00,8.08,262.99,311.45,56.08,2.25,0,0,1018
2017-02-26 16:00:00,7.95,144.7,307.44,59.7,2.22,0.00102,0,1018.433333
2017-02-26 17:00:00,7.36,29.24,302.41,62.57,2.08,0.00102,0,1019
